NO,시군구,도로명,위도,경도,bus_count
498,서울특별시 광진구 화양동,능동로 172,37.5459839659666,127.073985418983,10
499,서울특별시 용산구 원효로1가,백범로90라길 48,37.5391106362398,126.969803790364,14
500,서울특별시 종로구 숭인동,난계로 257,37.5746367985617,127.02291940911,11
502,서울특별시 중랑구 면목동,사가정로54길 26,37.579708165085,127.088278939759,10
504,서울특별시 성동구 행당동,무학봉28길 24,37.5612088928958,127.03413209097,5
506,서울특별시 성북구 동소문동4가,동소문로 53,37.5912195415606,127.011438582224,6
507,서울특별시 성북구 동선동3가,동소문로28길 22,37.5950464391734,127.020037425544,6
510,서울특별시 용산구 원효로3가,원효로 128,37.5332995037143,126.957648801061,9
512,서울특별시 강북구 미아동,도봉로 278,37.6331764758119,127.023825805298,7
516,서울특별시 중구 황학동,마장로14길 11,37.5676568123154,127.021351034971,8
518,서울특별시 중랑구 망우동,상봉로 134,37.5979015131308,127.093350939823,11
520,서울특별시 중랑구 상봉동,면목로92나길 10-5,37.5947259633396,127.087235346667,9
521,서울특별시 중랑구 상봉동,면목로92라길 10,37.5957286411286,127.0871613296,9
523,서울특별시 동대문구 답십리동,황물로 168,37.565186080444,127.056237500341,5
525,서울특별시 동대문구 장안동,장한로 82,37.5680838677415,127.069433165346,1
526,서울특별시 동대문구 장안동,장한로26나길 21,37.5705586603788,127.072532284256,0
530,서울특별시 종로구 숭인동,종로66길 27,37.5736122490037,127.022123746017,11
531,서울특별시 종로구 숭인동,종로 387,37.574839906502,127.02033052565,11
534,서울특별시 강북구 수유동,도봉로83길 20,37.6377394329655,127.023792139894,6
535,서울특별시 종로구 필운동,사직로 96,37.5756952746937,126.969464920741,5
536,서울특별시 노원구 상계동,동일로 1701,37.6803078379984,127.054886397111,13
538,서울특별시 관악구 남현동,승방4길 23,37.4747620161496,126.980446824453,17
539,서울특별시 관악구 신림동,신림로71길 6-6,37.4887005198728,126.927908769287,9
540,서울특별시 관악구 신림동,신림로66길 41,37.4858390715086,126.931964676509,16
541,서울특별시 동작구 신대방동,보라매로 86-1,37.4970067556767,126.928109427314,8
542,서울특별시 관악구 신림동,남부순환로181길 33,37.4860752149788,126.930552461601,15
543,서울특별시 관악구 봉천동,남부순환로 1767,37.4821589238392,126.946752093439,8
544,서울특별시 영등포구 당산동1가,당산로10길 13,37.5218727447548,126.897245981564,8
546,서울특별시 관악구 봉천동,봉천로53길 11,37.4824140258053,126.954117521099,11
560,서울특별시 강남구 역삼동,언주로85길 32,37.5009283641885,127.040751330892,6
563,서울특별시 강남구 역삼동,봉은사로 140,37.50591735574,127.030127529861,4
564,서울특별시 강남구 역삼동,강남대로 328,37.4924272855457,127.030921234166,23
565,서울특별시 영등포구 당산동5가,당산로 203,37.5323543040223,126.899900651665,13
566,서울특별시 영등포구 당산동5가,당산로45길 7-4,37.5338235742325,126.900336655332,14
568,서울특별시 영등포구 신길동,영등포로 396,37.5131770991204,126.921872559471,8
569,서울특별시 영등포구 양평동6가,양평로30길 38,37.5431358145118,126.888211502886,6
570,서울특별시 영등포구 양평동5가,양평로23길 3,37.5380930709325,126.892547246319,6
572,서울특별시 금천구 시흥동,시흥대로45길 15,37.4491424502303,126.901010328652,16
573,서울특별시 영등포구 영등포동4가,영신로34길 13,37.519923683059,126.902655320637,13
574,서울특별시 금천구 가산동,가산로 91,37.4740968654946,126.894146234911,12
582,서울특별시 영등포구 영등포동5가,영등포로37길 18,37.5218026887697,126.905834788594,22
584,서울특별시 강서구 마곡동,마곡중앙로 76,37.5603955888014,126.827508501448,9
586,서울특별시 구로구 고척동,중앙로 10-16,37.4997950770974,126.86611619603,4
587,서울특별시 강서구 마곡동,마곡중앙8로 86,37.5606236765156,126.836924074085,10
588,서울특별시 금천구 시흥동,시흥대로54길 31,37.4529248286606,126.902546014666,28
590,서울특별시 구로구 신도림동,경인로63길 11,37.5077428230926,126.885092717634,8
591,서울특별시 구로구 오류동,경인로 187,37.4956124499427,126.841791274363,6
592,서울특별시 영등포구 영등포동7가,국회대로54길 21,37.5236414614916,126.908596467022,12
597,서울특별시 구로구 구로동,가마산로 265,37.4961374596515,126.889667210668,8
599,서울특별시 금천구 독산동,시흥대로115길 13,37.4679083732211,126.896904462737,16
600,서울특별시 구로구 구로동,새말로 102,37.5055472165422,126.891336035126,3
604,서울특별시 금천구 시흥동,시흥대로41길 7,37.4475951446937,126.902534394807,12
605,서울특별시 금천구 독산동,두산로9길 17,37.4712656960662,126.892432263397,8
606,서울특별시 양천구 신정동,신월로 289,37.5214268452276,126.852948403253,10
608,서울특별시 양천구 신정동,오목로 190,37.5251799847931,126.858418445309,12
609,서울특별시 서대문구 대현동,이화여대5길 24,37.5584458987772,126.944318855176,12
610,서울특별시 은평구 진관동,통일로 1030,37.6341922549283,126.917695482942,15
611,서울특별시 마포구 도화동,마포대로 52,37.5403810692015,126.947689016504,4
612,서울특별시 은평구 진관동,통일로 1022,37.633802248678,126.917738964075,16
613,서울특별시 강서구 화곡동,곰달래로16길 22,37.5291360683665,126.840109250045,11
614,서울특별시 마포구 서교동,잔다리로 104-1,37.5565291648119,126.914798250305,11
615,서울특별시 마포구 서교동,양화로 56,37.5497581659117,126.915047112265,13
616,서울특별시 강서구 화곡동,강서로33길 19,37.5416881475221,126.838835735281,19
617,서울특별시 강서구 화곡동,화곡로 297,37.5509818560011,126.848431256769,4
618,서울특별시 강서구 등촌동,공항대로45가길 29,37.5570593299838,126.853627293414,11
621,서울특별시 마포구 성산동,모래내로3길 11,37.5649844878107,126.904565730249,9
627,서울특별시 송파구 문정동,새말로 62,37.5039039679639,126.887207379112,6
632,서울특별시 강동구 강일동,아리수로93길 33-15,37.5656342759896,127.172964028559,17
634,서울특별시 강동구 천호동,진황도로29길 44,37.5389489443356,127.133652464711,7
635,서울특별시 송파구 방이동,오금로11길 55-8,37.5154321107398,127.113758872409,10
642,서울특별시 송파구 방이동,오금로11길 55-22,37.5161211465577,127.11409247315,10
648,서울특별시 송파구 문정동,법원로 55,37.4798536473034,127.121966489044,8
655,서울특별시 강서구 방화동,개화동로29길 49,37.5640173291098,126.809687477016,8
656,서울특별시 구로구 신도림동,경인로 661,37.5096619486431,126.887986372819,6
658,서울특별시 금천구 가산동,서부샛길 528,37.4762915640476,126.878700212663,12
659,서울특별시 금천구 가산동,디지털로 208-17,37.4784661713418,126.890144407727,22
663,서울특별시 강서구 마곡동,마곡중앙8로 90,37.5605729719154,126.837593310628,10
667,서울특별시 금천구 독산동,범안로11길 78,37.4701185832764,126.890528202386,9
669,서울특별시 영등포구 영등포동3가,영등포로 244,37.5188723527495,126.908464619904,18
670,서울특별시 구로구 구로동,디지털로32다길 46-14,37.4813095325731,126.898351894312,18
672,서울특별시 금천구 시흥동,시흥대로 179,37.4499128692869,126.901829457029,23
673,서울특별시 금천구 시흥동,시흥대로77길 24-9,37.4585372705906,126.897371697726,12
674,서울특별시 동대문구 휘경동,망우로21길 20,37.5905958392079,127.062140318249,4
675,서울특별시 광진구 군자동,천호대로 538,37.5573824118208,127.077892440485,8
679,서울특별시 중구 황학동,난계로 173,37.5671044946189,127.023295498547,10
680,서울특별시 노원구 중계동,동일로204가길 34,37.6407495352012,127.068172151465,12
681,서울특별시 노원구 중계동,동일로203가길 29,37.6398759609875,127.06428375943,10
682,서울특별시 중구 황학동,난계로21길 22,37.5702965360539,127.022394095607,3
686,서울특별시 성북구 삼선동5가,보문로 167,37.5891224825957,127.016071740439,8
688,서울특별시 광진구 중곡동,천호대로 537,37.5581137529089,127.078162450718,9
691,서울특별시 중구 신당동,동호로14길 5-40,37.5567468985779,127.009899898306,0
694,서울특별시 종로구 숭인동,종로66길 35,37.5732531138445,127.022116281757,11
695,서울특별시 노원구 하계동,노원로 248,37.6399414641071,127.07382515218,6
696,서울특별시 광진구 화양동,군자로 43,37.5471665537169,127.070101890144,12
697,서울특별시 도봉구 창동,도봉로110라길 70-13,37.6425762782019,127.035606450702,2
699,서울특별시 관악구 봉천동,남부순환로 1953,37.47632151749,126.966222198975,4
702,서울특별시 영등포구 당산동6가,당산로46길 15-1,37.5333445361849,126.904064800212,13
703,서울특별시 강남구 역삼동,언주로98길 32,37.5045160523498,127.044327014797,2
704,서울특별시 영등포구 문래동6가,선유로13길 5,37.5190131065684,126.888275100421,6
705,서울특별시 관악구 봉천동,관악로17길 30,37.4810052823484,126.950077470095,13
706,서울특별시 송파구 가락동,문정로 151,37.4930788160065,127.13623245384,2
710,서울특별시 강남구 자곡동,자곡로 204-5,37.4744091988855,127.10540200158,13
713,서울특별시 마포구 아현동,마포대로 208,37.5525006898944,126.956862957606,5
717,서울특별시 마포구 상암동,구룡길 19,37.5870309542544,126.883713737302,15
718,서울특별시 강서구 화곡동,화곡로 238,37.5462048405536,126.845499919566,5
719,서울특별시 강서구 화곡동,화곡로 274,37.5488379962383,126.847501435204,6
723,서울특별시 강서구 등촌동,양천로66길 32,37.5538664141918,126.864372096787,9
724,서울특별시 강서구 등촌동,화곡로66길 20,37.5577396695125,126.854792362004,11
726,서울특별시 은평구 진관동,통일로 1020,37.6333643585248,126.917852171711,17
729,서울특별시 강서구 등촌동,화곡로66길 167,37.5545896282526,126.862102140648,7
730,서울특별시 강서구 등촌동,화곡로66길 66,37.5566786826589,126.856954820841,8
732,서울특별시 강서구 등촌동,공항대로45길 25,37.556550434858,126.85485816081,9
733,서울특별시 마포구 성산동,모래내로1길 4,37.5644376552906,126.904431961774,8
734,서울특별시 강서구 염창동,공항대로81길 36,37.5489193363617,126.876899763603,6
736,서울특별시 마포구 서교동,양화로 114,37.5535817091351,126.919914875784,15
742,서울특별시 서대문구 홍제동,통일로35길 14-4,37.5865491833974,126.945849840406,4
743,서울특별시 마포구 공덕동,마포대로 156,37.5479383583415,126.954369685876,5
745,서울특별시 강서구 등촌동,강서로56가길 166,37.5668130656858,126.842094590821,12
746,서울특별시 강서구 등촌동,공항대로 417,37.5557364477207,126.853886898419,11
748,서울특별시 은평구 대조동,통일로 827,37.61711984093,126.922381574248,15
749,서울특별시 양천구 목동,목동중앙서로3길 13,37.5332013349029,126.864650628415,0
750,서울특별시 강서구 화곡동,월정로20길 60,37.5296867776596,126.841996851876,12
751,서울특별시 강서구 화곡동,월정로20길 62-8,37.5294654802668,126.841920840102,11
752,서울특별시 강서구 가양동,양천로49길 39-7,37.57038662514,126.840244784286,6
754,서울특별시 서대문구 창천동,신촌로 109,37.5558311934312,126.937798700666,21
755,서울특별시 강서구 가양동,화곡로72길 62,37.5604142081224,126.858821387363,10
756,서울특별시 강서구 화곡동,화곡로 329,37.5534298465129,126.850536584044,7
757,서울특별시 강서구 화곡동,화곡로 350,37.55480957734,126.852209910209,10
759,서울특별시 강서구 화곡동,화곡로 321,37.5529285304187,126.850251153324,7
760,서울특별시 강서구 화곡동,곰달래로 86,37.5301434410709,126.842428629982,12
761,서울특별시 은평구 진관동,진관2로 15-8,37.6353936531351,126.919559891188,13
762,서울특별시 서대문구 대현동,이화여대1길 38,37.55732789546,126.943652060751,13
765,서울특별시 중구 오장동,마른내로 127,37.5648283371054,127.002007267995,6
767,서울특별시 성동구 도선동,왕십리로 320,37.5623299333488,127.03437221242,5
770,서울특별시 동대문구 장안동,장한로 121,37.5714551759453,127.070858395861,0
771,서울특별시 동대문구 장안동,장한로20길 7,37.5689877637942,127.070317142585,0
772,서울특별시 동대문구 장안동,장한로26가길 29,37.5704687024445,127.071562106777,0
773,서울특별시 성북구 동선동4가,동소문로25길 9,37.5947006539761,127.018277355763,5
775,서울특별시 광진구 화양동,능동로 165-1,37.545614940243,127.07293392526,10
780,서울특별시 광진구 화양동,광나루로 386,37.5473476836719,127.072441891616,12
784,서울특별시 용산구 한강로1가,한강대로 205,37.5366835309492,126.972808655459,9
